truck_id,route_id,departure_date,estimated_arrival,delay
T88,R656,19/01/2019 07:00,34:12.0,0
T592,R657,19/01/2019 07:00,55:12.0,0
T443,R658,19/01/2019 07:00,01:48.0,1
T614,R659,19/01/2019 07:00,43:12.0,0
T258,R660,19/01/2019 07:00,25:48.0,0
T178,R662,19/01/2019 07:00,01:48.0,0
T332,R663,19/01/2019 07:00,31:48.0,1
T146,R665,19/01/2019 07:00,46:48.0,0
T77,R666,19/01/2019 07:00,21:36.0,1
T537,R668,19/01/2019 07:00,51:36.0,0
T132,R669,19/01/2019 07:00,00:00.0,0
T613,R670,19/01/2019 07:00,09:00.0,1
T386,R671,19/01/2019 07:00,28:48.0,0
T541,R672,19/01/2019 07:00,27:00.0,0
T376,R673,19/01/2019 07:00,41:24.0,1
T543,R678,19/01/2019 07:00,25:12.0,0
T370,R682,19/01/2019 07:00,04:12.0,1
T479,R683,19/01/2019 07:00,28:48.0,1
T421,R686,19/01/2019 07:00,03:36.0,0
T560,R687,19/01/2019 07:00,27:36.0,1
T470,R688,19/01/2019 07:00,09:36.0,1
T542,R690,19/01/2019 07:00,00:00.0,1
T455,R691,19/01/2019 07:00,12:36.0,1
T185,R692,19/01/2019 07:00,40:48.0,0
T374,R694,19/01/2019 07:00,03:00.0,0
T112,R696,19/01/2019 07:00,06:36.0,1
T381,R697,19/01/2019 07:00,43:12.0,1
T570,R698,19/01/2019 07:00,13:48.0,0
T26,R700,19/01/2019 07:00,18:00.0,0
T239,R701,19/01/2019 07:00,31:48.0,0
T217,R704,19/01/2019 07:00,37:12.0,1
T205,R705,19/01/2019 07:00,33:00.0,1
T252,R706,19/01/2019 07:00,27:00.0,0
T319,R707,19/01/2019 07:00,45:36.0,1
T43,R708,19/01/2019 07:00,38:24.0,0
T41,R710,19/01/2019 07:00,21:36.0,0
T308,R711,19/01/2019 07:00,46:48.0,0
T604,R713,19/01/2019 07:00,45:00.0,1
T13,R714,19/01/2019 07:00,45:36.0,1
T317,R716,19/01/2019 07:00,35:24.0,1
T493,R717,19/01/2019 07:00,56:24.0,0
T420,R719,19/01/2019 07:00,19:48.0,1
T23,R720,19/01/2019 07:00,54:00.0,1
T433,R721,19/01/2019 07:00,48:00.0,0
T158,R726,19/01/2019 07:00,06:00.0,0
T229,R729,19/01/2019 07:00,03:00.0,0
T172,R730,19/01/2019 07:00,01:48.0,0
T60,R731,19/01/2019 07:00,57:36.0,1
T550,R732,19/01/2019 07:00,58:48.0,1
T74,R733,19/01/2019 07:00,51:36.0,0
T186,R734,19/01/2019 07:00,25:12.0,0
T54,R735,19/01/2019 07:00,27:36.0,1
T426,R736,19/01/2019 07:00,48:36.0,1
T318,R738,19/01/2019 07:00,29:24.0,0
T55,R739,19/01/2019 07:00,33:36.0,0
T31,R740,19/01/2019 07:00,58:12.0,1
T578,R742,19/01/2019 07:00,24:36.0,0
T298,R744,19/01/2019 07:00,27:36.0,0
T281,R745,19/01/2019 07:00,54:00.0,1
T478,R746,19/01/2019 07:00,40:12.0,0
T57,R747,19/01/2019 07:00,07:48.0,0
T291,R748,19/01/2019 07:00,10:12.0,0
T218,R750,19/01/2019 07:00,57:00.0,0
T509,R751,19/01/2019 07:00,57:36.0,0
T290,R752,19/01/2019 07:00,51:36.0,0
T328,R753,19/01/2019 07:00,27:00.0,0
T2,R755,19/01/2019 07:00,54:36.0,1
T114,R756,19/01/2019 07:00,49:48.0,1
T78,R758,19/01/2019 07:00,33:36.0,0
T371,R759,19/01/2019 07:00,41:24.0,0
T488,R761,19/01/2019 07:00,45:36.0,1
T346,R762,19/01/2019 07:00,09:36.0,0
T497,R764,19/01/2019 07:00,26:24.0,1
T339,R765,19/01/2019 07:00,31:12.0,1
T333,R766,19/01/2019 07:00,25:12.0,0
T518,R767,19/01/2019 07:00,31:12.0,0
T216,R768,19/01/2019 07:00,54:00.0,0
T224,R769,19/01/2019 07:00,08:24.0,0
T489,R774,19/01/2019 07:00,24:00.0,1
T280,R777,19/01/2019 07:00,08:24.0,0
T35,R778,19/01/2019 07:00,17:24.0,0
T597,R779,19/01/2019 07:00,48:00.0,0
T554,R780,19/01/2019 07:00,17:24.0,0
T174,R781,19/01/2019 07:00,37:12.0,0
T366,R782,19/01/2019 07:00,54:36.0,0
T163,R783,19/01/2019 07:00,09:36.0,1
T162,R784,19/01/2019 07:00,48:36.0,0
T152,R786,19/01/2019 07:00,57:36.0,0
T195,R787,19/01/2019 07:00,51:00.0,1
T137,R788,19/01/2019 07:00,52:48.0,0
T504,R790,19/01/2019 07:00,24:00.0,0
T454,R792,19/01/2019 07:00,33:36.0,1
T566,R793,19/01/2019 07:00,48:36.0,0
T153,R794,19/01/2019 07:00,58:48.0,0
T261,R795,19/01/2019 07:00,18:36.0,0
T599,R796,19/01/2019 07:00,48:36.0,0
T598,R797,19/01/2019 07:00,10:12.0,1
T428,R798,19/01/2019 07:00,45:36.0,0
T338,R799,19/01/2019 07:00,54:00.0,0
T309,R800,19/01/2019 07:00,56:24.0,0
T140,R801,19/01/2019 07:00,51:36.0,0
T573,R802,19/01/2019 07:00,21:00.0,1
T225,R803,19/01/2019 07:00,13:12.0,0
T230,R804,19/01/2019 07:00,06:36.0,0
T299,R806,19/01/2019 07:00,50:24.0,0
T368,R807,19/01/2019 07:00,36:00.0,1
T144,R809,19/01/2019 07:00,40:48.0,0
T571,R810,19/01/2019 07:00,06:36.0,0
T348,R812,19/01/2019 07:00,39:36.0,0
T3,R813,19/01/2019 07:00,58:48.0,0
T398,R814,19/01/2019 07:00,25:48.0,0
T546,R815,19/01/2019 07:00,01:12.0,0
T173,R816,19/01/2019 07:00,43:48.0,0
T607,R819,19/01/2019 07:00,55:48.0,0
T609,R821,19/01/2019 07:00,37:12.0,0
T108,R825,19/01/2019 07:00,46:48.0,0
T97,R828,19/01/2019 07:00,19:12.0,0
T260,R865,19/01/2019 07:00,21:36.0,0
T608,R870,19/01/2019 07:00,17:24.0,0
T29,R873,19/01/2019 07:00,16:12.0,0
T15,R874,19/01/2019 07:00,50:24.0,0
T161,R875,19/01/2019 07:00,41:24.0,0
T558,R876,19/01/2019 07:00,22:12.0,0
T360,R877,19/01/2019 07:00,10:48.0,1
T135,R878,19/01/2019 07:00,19:12.0,0
T522,R879,19/01/2019 07:00,00:00.0,1
T500,R880,19/01/2019 07:00,29:24.0,0
T392,R881,19/01/2019 07:00,57:36.0,0
T563,R883,19/01/2019 07:00,32:24.0,0
T63,R884,19/01/2019 07:00,42:00.0,1
T210,R886,19/01/2019 07:00,52:48.0,0
T506,R888,19/01/2019 07:00,09:00.0,0
T84,R889,19/01/2019 07:00,37:12.0,1
T59,R890,19/01/2019 07:00,33:00.0,1
T589,R891,19/01/2019 07:00,23:24.0,0
T513,R892,19/01/2019 07:00,01:48.0,0
T64,R893,19/01/2019 07:00,03:36.0,1
T322,R894,19/01/2019 07:00,22:48.0,0
T72,R895,19/01/2019 07:00,12:36.0,0
T6,R896,19/01/2019 07:00,27:00.0,0
T388,R897,19/01/2019 07:00,09:00.0,0
T459,R898,19/01/2019 07:00,15:36.0,1
T547,R899,19/01/2019 07:00,49:48.0,0
T472,R900,19/01/2019 07:00,50:24.0,0
T109,R902,19/01/2019 07:00,20:24.0,0
T5,R903,19/01/2019 07:00,16:48.0,0
T441,R905,19/01/2019 07:00,24:36.0,0
T228,R906,19/01/2019 07:00,00:36.0,1
T223,R908,19/01/2019 07:00,27:36.0,0
T240,R909,19/01/2019 07:00,20:24.0,1
T160,R910,19/01/2019 07:00,34:48.0,0
T354,R911,19/01/2019 07:00,19:12.0,0
T434,R912,19/01/2019 07:00,55:12.0,0
T512,R913,19/01/2019 07:00,13:48.0,0
T37,R918,19/01/2019 07:00,48:36.0,1
T83,R921,19/01/2019 07:00,25:12.0,0
T540,R922,19/01/2019 07:00,42:36.0,0
T39,R923,19/01/2019 07:00,06:36.0,1
T587,R924,19/01/2019 07:00,31:48.0,1
T90,R925,19/01/2019 07:00,34:12.0,1
T383,R926,19/01/2019 07:00,09:36.0,0
T610,R927,19/01/2019 07:00,12:36.0,1
T361,R928,19/01/2019 07:00,33:36.0,1
T227,R929,19/01/2019 07:00,51:00.0,0
T469,R931,19/01/2019 07:00,32:24.0,0
T327,R932,19/01/2019 07:00,41:24.0,1
T446,R934,19/01/2019 07:00,16:48.0,0
T477,R936,19/01/2019 07:00,23:24.0,0
T603,R937,19/01/2019 07:00,37:12.0,1
T215,R938,19/01/2019 07:00,15:36.0,0
T85,R939,19/01/2019 07:00,49:48.0,1
T310,R940,19/01/2019 07:00,37:12.0,0
T206,R941,19/01/2019 07:00,40:12.0,1
T382,R942,19/01/2019 07:00,00:36.0,1
T121,R943,19/01/2019 07:00,16:12.0,1
T483,R944,19/01/2019 07:00,12:36.0,0
T246,R945,19/01/2019 07:00,07:12.0,0
T362,R946,19/01/2019 07:00,10:48.0,1
T265,R947,19/01/2019 07:00,27:00.0,0
T164,R948,19/01/2019 07:00,34:48.0,0
T110,R950,19/01/2019 07:00,00:36.0,0
T395,R951,19/01/2019 07:00,37:12.0,0
T183,R953,19/01/2019 07:00,10:48.0,0
T444,R954,19/01/2019 07:00,28:48.0,0
T4,R956,19/01/2019 07:00,14:24.0,0
T141,R957,19/01/2019 07:00,21:36.0,1
T311,R958,19/01/2019 07:00,50:24.0,0
T534,R959,19/01/2019 07:00,23:24.0,1
T450,R960,19/01/2019 07:00,34:12.0,0
T344,R961,19/01/2019 07:00,17:24.0,1
T147,R966,19/01/2019 07:00,54:36.0,0
T17,R970,19/01/2019 07:00,38:24.0,1
T294,R971,19/01/2019 07:00,20:24.0,0
T48,R974,19/01/2019 07:00,33:36.0,0
T312,R975,19/01/2019 07:00,40:48.0,1
T429,R976,19/01/2019 07:00,58:12.0,1
T544,R977,19/01/2019 07:00,52:48.0,0
T325,R979,19/01/2019 07:00,42:00.0,1
T16,R980,19/01/2019 07:00,41:24.0,1
T561,R982,19/01/2019 07:00,34:48.0,0
T123,R984,19/01/2019 07:00,39:00.0,1
T253,R985,19/01/2019 07:00,04:48.0,1
T105,R986,19/01/2019 07:00,37:12.0,1
T594,R988,19/01/2019 07:00,37:12.0,0
T351,R989,19/01/2019 07:00,09:36.0,0
T482,R991,19/01/2019 07:00,46:48.0,1
T511,R992,19/01/2019 07:00,07:48.0,1
T58,R993,19/01/2019 07:00,08:24.0,0
T300,R994,19/01/2019 07:00,07:48.0,0
T100,R995,19/01/2019 07:00,05:24.0,1
T466,R996,19/01/2019 07:00,08:24.0,1
T581,R998,19/01/2019 07:00,44:24.0,0
T321,R999,19/01/2019 07:00,26:24.0,0
T34,R1001,19/01/2019 07:00,17:24.0,1
T616,R1002,19/01/2019 07:00,06:36.0,1
T516,R1004,19/01/2019 07:00,16:48.0,1
T464,R1005,19/01/2019 07:00,27:36.0,0
T259,R1007,19/01/2019 07:00,54:00.0,1
T32,R1008,19/01/2019 07:00,29:24.0,0
T73,R1057,19/01/2019 07:00,48:36.0,0
T61,R1062,19/01/2019 07:00,30:00.0,0
T292,R1066,19/01/2019 07:00,07:48.0,0
T257,R1067,19/01/2019 07:00,55:48.0,0
T304,R1068,19/01/2019 07:00,10:12.0,1
T22,R1069,19/01/2019 07:00,49:12.0,0
T349,R1070,19/01/2019 07:00,42:36.0,0
T335,R1071,19/01/2019 07:00,03:00.0,0
T520,R1072,19/01/2019 07:00,24:36.0,1
T263,R1073,19/01/2019 07:00,24:00.0,0
T418,R1075,19/01/2019 07:00,52:48.0,1
T314,R1076,19/01/2019 07:00,16:48.0,1
T502,R1077,19/01/2019 07:00,34:48.0,0
T407,R1080,19/01/2019 07:00,04:12.0,0
T611,R1081,19/01/2019 07:00,30:36.0,0
T111,R1082,19/01/2019 07:00,42:00.0,1
T463,R1083,19/01/2019 07:00,48:36.0,1
T170,R1084,19/01/2019 07:00,37:12.0,0
T596,R1085,19/01/2019 07:00,27:36.0,0
T458,R1086,19/01/2019 07:00,16:48.0,1
T125,R1087,19/01/2019 07:00,05:24.0,0
T249,R1088,19/01/2019 07:00,35:24.0,0
T283,R1089,19/01/2019 07:00,40:12.0,0
T408,R1090,19/01/2019 07:00,55:12.0,0
T279,R1091,19/01/2019 07:00,00:36.0,0
T213,R1092,19/01/2019 07:00,27:00.0,0
T102,R1094,19/01/2019 07:00,27:36.0,0
T244,R1095,19/01/2019 07:00,55:12.0,0
T399,R1097,19/01/2019 07:00,42:00.0,0
T154,R1098,19/01/2019 07:00,54:00.0,0
T415,R1100,19/01/2019 07:00,25:48.0,0
T156,R1101,19/01/2019 07:00,55:12.0,0
T363,R1102,19/01/2019 07:00,36:00.0,1
T384,R1103,19/01/2019 07:00,20:24.0,0
T353,R1104,19/01/2019 07:00,06:00.0,0
T286,R1153,19/01/2019 07:00,52:12.0,0
T96,R1158,19/01/2019 07:00,00:00.0,0
T103,R1161,19/01/2019 07:00,13:12.0,0
T313,R1162,19/01/2019 07:00,19:12.0,0
T400,R1163,19/01/2019 07:00,30:36.0,0
T190,R1164,19/01/2019 07:00,06:00.0,0
T89,R1165,19/01/2019 07:00,10:48.0,0
T347,R1166,19/01/2019 07:00,09:36.0,0
T75,R1167,19/01/2019 07:00,06:36.0,1
T595,R1168,19/01/2019 07:00,27:36.0,0
T238,R1169,19/01/2019 07:00,33:36.0,0
T591,R1171,19/01/2019 07:00,09:00.0,0
T142,R1172,19/01/2019 07:00,23:24.0,0
T302,R1173,19/01/2019 07:00,39:00.0,1
T296,R1175,19/01/2019 07:00,04:12.0,0
T529,R1177,19/01/2019 07:00,34:12.0,1
T271,R1178,19/01/2019 07:00,31:48.0,1
T176,R1179,19/01/2019 07:00,49:48.0,0
T18,R1180,19/01/2019 07:00,42:36.0,1
T128,R1181,19/01/2019 07:00,28:48.0,1
T411,R1182,19/01/2019 07:00,01:12.0,0
T69,R1183,19/01/2019 07:00,07:48.0,0
T341,R1184,19/01/2019 07:00,22:48.0,0
T514,R1185,19/01/2019 07:00,09:00.0,0
T424,R1186,19/01/2019 07:00,52:48.0,1
T145,R1187,19/01/2019 07:00,48:36.0,0
T148,R1188,19/01/2019 07:00,31:12.0,0
T269,R1190,19/01/2019 07:00,45:00.0,0
T390,R1191,19/01/2019 07:00,17:24.0,0
T486,R1193,19/01/2019 07:00,25:48.0,0
T508,R1194,19/01/2019 07:00,51:36.0,1
T510,R1196,19/01/2019 07:00,50:24.0,0
T612,R1197,19/01/2019 07:00,12:36.0,0
T355,R1198,19/01/2019 07:00,54:36.0,1
T365,R1199,19/01/2019 07:00,20:24.0,0
T11,R1200,19/01/2019 07:00,27:00.0,0
T80,R1201,19/01/2019 07:00,12:36.0,1
T345,R1206,19/01/2019 07:00,49:48.0,1
T126,R1210,19/01/2019 07:00,34:12.0,1
T66,R1211,19/01/2019 07:00,16:12.0,1
T28,R1214,19/01/2019 07:00,28:48.0,0
T343,R1215,19/01/2019 07:00,43:12.0,0
T19,R1216,19/01/2019 07:00,54:00.0,1
T107,R1217,19/01/2019 07:00,48:36.0,0
T46,R1219,19/01/2019 07:00,37:12.0,1
T212,R1220,19/01/2019 07:00,37:12.0,1
T93,R1221,19/01/2019 07:00,04:48.0,0
T451,R1223,19/01/2019 07:00,30:36.0,1
T490,R1225,19/01/2019 07:00,34:12.0,1
T267,R1226,19/01/2019 07:00,33:36.0,1
T276,R1228,19/01/2019 07:00,34:48.0,1
T288,R1229,19/01/2019 07:00,13:12.0,0
T192,R1231,19/01/2019 07:00,42:36.0,1
T329,R1232,19/01/2019 07:00,03:00.0,1
T336,R1233,19/01/2019 07:00,03:36.0,0
T440,R1234,19/01/2019 07:00,10:12.0,1
T584,R1235,19/01/2019 07:00,02:24.0,0
T350,R1236,19/01/2019 07:00,03:36.0,0
T579,R1238,19/01/2019 07:00,43:48.0,0
T378,R1239,19/01/2019 07:00,22:12.0,0
T437,R1241,19/01/2019 07:00,12:36.0,1
T565,R1242,19/01/2019 07:00,03:36.0,1
T320,R1244,19/01/2019 07:00,12:00.0,1
T52,R1245,19/01/2019 07:00,22:48.0,0
T120,R1247,19/01/2019 07:00,49:12.0,1
T465,R1248,19/01/2019 07:00,24:36.0,0
T274,R1249,19/01/2019 07:00,27:00.0,0
T184,R1254,19/01/2019 07:00,34:48.0,0
T564,R1258,19/01/2019 07:00,45:00.0,1
T462,R1259,19/01/2019 07:00,57:00.0,0
T1,R1261,19/01/2019 07:00,48:00.0,1
T177,R1262,19/01/2019 07:00,24:36.0,1
T307,R1263,19/01/2019 07:00,13:48.0,0
T606,R1264,19/01/2019 07:00,40:12.0,1
T423,R1265,19/01/2019 07:00,58:48.0,0
T391,R1267,19/01/2019 07:00,33:00.0,0
T130,R1268,19/01/2019 07:00,15:36.0,0
T175,R1269,19/01/2019 07:00,37:12.0,1
T449,R1271,19/01/2019 07:00,42:00.0,0
T585,R1273,19/01/2019 07:00,31:48.0,1
T394,R1274,19/01/2019 07:00,33:36.0,0
T138,R1275,19/01/2019 07:00,07:48.0,1
T618,R1276,19/01/2019 07:00,37:12.0,1
T425,R1277,19/01/2019 07:00,45:36.0,0
T203,R1278,19/01/2019 07:00,58:48.0,1
T577,R1279,19/01/2019 07:00,45:36.0,1
T586,R1280,19/01/2019 07:00,49:12.0,0
T285,R1281,19/01/2019 07:00,19:12.0,0
T447,R1282,19/01/2019 07:00,31:12.0,0
T334,R1283,19/01/2019 07:00,18:36.0,0
T273,R1284,19/01/2019 07:00,06:00.0,0
T99,R1286,19/01/2019 07:00,55:48.0,0
T8,R1287,19/01/2019 07:00,24:00.0,0
T401,R1289,19/01/2019 07:00,07:48.0,1
T527,R1290,19/01/2019 07:00,37:48.0,1
T496,R1292,19/01/2019 07:00,06:00.0,0
T116,R1293,19/01/2019 07:00,24:00.0,0
T14,R1294,19/01/2019 07:00,45:36.0,1
T456,R1295,19/01/2019 07:00,51:36.0,1
T553,R1296,19/01/2019 07:00,48:00.0,0
T235,R1297,19/01/2019 07:00,12:00.0,0
T201,R1298,19/01/2019 07:00,04:48.0,0
T377,R1302,19/01/2019 07:00,34:48.0,1
T38,R1303,19/01/2019 07:00,54:36.0,1
T570,R1306,22/01/2019 07:00,02:24.0,1
T489,R1308,22/01/2019 07:00,32:24.0,0
T65,R1309,22/01/2019 07:00,24:36.0,0
T549,R1310,22/01/2019 07:00,22:48.0,1
T81,R1312,22/01/2019 07:00,07:48.0,0
T113,R1313,22/01/2019 07:00,18:36.0,1
T364,R1315,22/01/2019 07:00,23:24.0,1
T175,R1316,22/01/2019 07:00,49:48.0,0
T305,R1319,22/01/2019 07:00,48:36.0,1
T251,R1321,22/01/2019 07:00,49:48.0,0
T483,R1323,22/01/2019 07:00,07:48.0,0
T526,R1324,22/01/2019 07:00,45:00.0,0
T55,R1326,22/01/2019 07:00,23:24.0,1
T126,R1327,22/01/2019 07:00,49:48.0,0
T494,R1328,22/01/2019 07:00,28:12.0,1
T123,R1329,22/01/2019 07:00,52:48.0,1
T467,R1335,22/01/2019 07:00,20:24.0,1
T142,R1337,22/01/2019 07:00,48:36.0,0
T201,R1338,22/01/2019 07:00,33:36.0,0
T350,R1340,22/01/2019 07:00,14:24.0,1
T491,R1341,22/01/2019 07:00,57:36.0,1
T143,R1342,22/01/2019 07:00,49:48.0,0
T449,R1343,22/01/2019 07:00,15:00.0,0
T354,R1344,22/01/2019 07:00,16:48.0,1
T269,R1345,22/01/2019 07:00,06:36.0,0
T224,R1350,22/01/2019 07:00,54:36.0,0
T207,R1354,22/01/2019 07:00,21:00.0,1
T243,R1355,22/01/2019 07:00,33:36.0,0
T182,R1357,22/01/2019 07:00,36:36.0,0
T379,R1358,22/01/2019 07:00,59:24.0,0
T418,R1359,22/01/2019 07:00,18:00.0,1
T594,R1360,22/01/2019 07:00,10:12.0,0
T607,R1361,22/01/2019 07:00,48:36.0,0
T204,R1363,22/01/2019 07:00,01:48.0,1
T64,R1364,22/01/2019 07:00,37:12.0,0
T96,R1365,22/01/2019 07:00,37:12.0,0
T5,R1367,22/01/2019 07:00,37:12.0,1
T577,R1369,22/01/2019 07:00,42:36.0,1
T184,R1370,22/01/2019 07:00,34:48.0,0
T58,R1371,22/01/2019 07:00,37:12.0,1
T163,R1372,22/01/2019 07:00,45:00.0,0
T545,R1373,22/01/2019 07:00,37:12.0,0
T185,R1374,22/01/2019 07:00,19:48.0,0
T515,R1375,22/01/2019 07:00,07:48.0,0
T405,R1376,22/01/2019 07:00,31:12.0,1
T62,R1377,22/01/2019 07:00,11:24.0,0
T141,R1378,22/01/2019 07:00,45:00.0,0
T56,R1379,22/01/2019 07:00,37:12.0,0
T459,R1380,22/01/2019 07:00,31:48.0,0
T432,R1382,22/01/2019 07:00,57:00.0,0
T362,R1383,22/01/2019 07:00,30:36.0,0
T50,R1385,22/01/2019 07:00,16:48.0,0
T420,R1386,22/01/2019 07:00,16:12.0,1
T447,R1388,22/01/2019 07:00,34:12.0,0
T314,R1389,22/01/2019 07:00,51:00.0,0
T366,R1390,22/01/2019 07:00,15:36.0,1
T14,R1391,22/01/2019 07:00,53:24.0,1
T24,R1392,22/01/2019 07:00,08:24.0,0
T407,R1393,22/01/2019 07:00,58:12.0,1
T588,R1398,22/01/2019 07:00,52:12.0,0
T581,R1402,22/01/2019 07:00,22:12.0,1
T178,R1403,22/01/2019 07:00,22:12.0,0
T89,R1406,22/01/2019 07:00,30:36.0,0
T422,R1407,22/01/2019 07:00,31:48.0,0
T455,R1409,22/01/2019 07:00,10:12.0,1
T264,R1411,22/01/2019 07:00,03:36.0,1
T17,R1412,22/01/2019 07:00,40:12.0,1
T237,R1413,22/01/2019 07:00,09:36.0,0
T477,R1415,22/01/2019 07:00,27:36.0,0
T290,R1417,22/01/2019 07:00,28:48.0,1
T312,R1418,22/01/2019 07:00,13:12.0,1
T421,R1419,22/01/2019 07:00,45:36.0,1
T234,R1421,22/01/2019 07:00,37:12.0,0
T339,R1424,22/01/2019 07:00,02:24.0,1
T118,R1425,22/01/2019 07:00,50:24.0,1
T595,R1426,22/01/2019 07:00,03:36.0,0
T484,R1427,22/01/2019 07:00,12:00.0,0
T3,R1428,22/01/2019 07:00,06:36.0,0
T248,R1430,22/01/2019 07:00,19:12.0,0
T139,R1431,22/01/2019 07:00,55:48.0,0
T482,R1433,22/01/2019 07:00,07:48.0,1
T307,R1434,22/01/2019 07:00,16:12.0,1
T335,R1436,22/01/2019 07:00,39:36.0,1
T280,R1437,22/01/2019 07:00,21:36.0,1
T308,R1440,22/01/2019 07:00,11:24.0,0
T336,R1441,22/01/2019 07:00,43:12.0,0
T435,R1443,22/01/2019 07:00,06:00.0,0
T297,R1445,22/01/2019 07:00,29:24.0,0
T425,R1446,22/01/2019 07:00,47:24.0,0
T106,R1449,22/01/2019 07:00,00:00.0,0
T93,R1450,22/01/2019 07:00,51:36.0,0
T375,R1451,22/01/2019 07:00,07:12.0,0
T500,R1452,22/01/2019 07:00,18:00.0,0
T189,R1453,22/01/2019 07:00,15:36.0,0
T442,R1454,22/01/2019 07:00,07:12.0,1
T333,R1456,22/01/2019 07:00,57:00.0,0
T240,R1457,22/01/2019 07:00,45:36.0,0
T476,R1459,22/01/2019 07:00,22:48.0,0
T165,R1460,22/01/2019 07:00,00:36.0,0
T103,R1463,22/01/2019 07:00,16:48.0,1
T151,R1465,22/01/2019 07:00,01:12.0,0
T539,R1467,22/01/2019 07:00,58:48.0,0
T450,R1468,22/01/2019 07:00,23:24.0,1
T130,R1469,22/01/2019 07:00,19:48.0,0
T304,R1471,22/01/2019 07:00,45:36.0,0
T585,R1472,22/01/2019 07:00,58:12.0,0
T486,R1473,22/01/2019 07:00,09:00.0,0
T275,R1475,22/01/2019 07:00,02:24.0,0
T27,R1476,22/01/2019 07:00,28:12.0,1
T63,R1479,22/01/2019 07:00,17:24.0,0
T341,R1481,22/01/2019 07:00,12:36.0,0
T409,R1482,22/01/2019 07:00,20:24.0,0
T601,R1484,22/01/2019 07:00,21:36.0,0
T542,R1485,22/01/2019 07:00,21:36.0,1
T591,R1486,22/01/2019 07:00,55:12.0,0
T516,R1487,22/01/2019 07:00,24:36.0,0
T7,R1488,22/01/2019 07:00,21:00.0,0
T347,R1489,22/01/2019 07:00,20:24.0,0
T507,R1494,22/01/2019 07:00,16:12.0,0
T480,R1497,22/01/2019 07:00,22:48.0,0
T535,R1498,22/01/2019 07:00,04:12.0,0
T132,R1499,22/01/2019 07:00,39:00.0,0
T285,R1500,22/01/2019 07:00,19:12.0,1
T373,R1501,22/01/2019 07:00,32:24.0,1
T162,R1502,22/01/2019 07:00,31:12.0,0
T127,R1504,22/01/2019 07:00,57:36.0,0
T602,R1505,22/01/2019 07:00,54:00.0,0
T194,R1507,22/01/2019 07:00,12:36.0,0
T363,R1508,22/01/2019 07:00,16:12.0,0
T231,R1509,22/01/2019 07:00,46:48.0,0
T452,R1511,22/01/2019 07:00,05:24.0,0
T345,R1513,22/01/2019 07:00,07:48.0,0
T246,R1514,22/01/2019 07:00,42:36.0,0
T40,R1515,22/01/2019 07:00,45:36.0,0
T83,R1516,22/01/2019 07:00,49:48.0,0
T104,R1517,22/01/2019 07:00,07:48.0,0
T268,R1519,22/01/2019 07:00,45:36.0,0
T120,R1520,22/01/2019 07:00,03:36.0,0
T102,R1521,22/01/2019 07:00,58:48.0,0
T211,R1523,22/01/2019 07:00,02:24.0,0
T558,R1524,22/01/2019 07:00,00:00.0,1
T600,R1527,22/01/2019 07:00,27:00.0,0
T131,R1529,22/01/2019 07:00,30:36.0,0
T416,R1530,22/01/2019 07:00,31:48.0,1
T468,R1532,22/01/2019 07:00,39:36.0,0
T391,R1533,22/01/2019 07:00,31:48.0,0
T490,R1534,22/01/2019 07:00,12:00.0,1
T146,R1535,22/01/2019 07:00,36:00.0,1
T258,R1536,22/01/2019 07:00,05:24.0,0
T492,R1537,22/01/2019 07:00,06:00.0,0
T129,R1542,22/01/2019 07:00,15:00.0,0
T66,R1545,22/01/2019 07:00,24:36.0,1
T255,R1546,22/01/2019 07:00,40:48.0,0
T125,R1547,22/01/2019 07:00,15:36.0,0
T114,R1548,22/01/2019 07:00,48:00.0,1
T565,R1549,22/01/2019 07:00,17:24.0,0
T213,R1550,22/01/2019 07:00,34:12.0,0
T316,R1551,22/01/2019 07:00,37:12.0,1
T493,R1552,22/01/2019 07:00,51:36.0,0
T603,R1553,22/01/2019 07:00,56:24.0,0
T605,R1555,22/01/2019 07:00,27:00.0,0
T293,R1556,22/01/2019 07:00,12:36.0,0
T377,R1557,22/01/2019 07:00,07:48.0,1
T74,R1559,22/01/2019 07:00,35:24.0,1
T171,R1561,22/01/2019 07:00,22:48.0,0
T586,R1562,22/01/2019 07:00,03:00.0,1
T397,R1563,22/01/2019 07:00,49:12.0,0
T554,R1564,22/01/2019 07:00,28:12.0,0
T404,R1565,22/01/2019 07:00,31:12.0,0
T370,R1566,22/01/2019 07:00,02:24.0,1
T537,R1567,22/01/2019 07:00,58:12.0,1
T547,R1568,22/01/2019 07:00,03:36.0,0
T20,R1569,22/01/2019 07:00,25:48.0,0
T88,R1570,22/01/2019 07:00,30:00.0,1
T80,R1571,22/01/2019 07:00,03:36.0,0
T470,R1572,22/01/2019 07:00,59:24.0,0
T174,R1574,22/01/2019 07:00,47:24.0,0
T564,R1575,22/01/2019 07:00,21:00.0,0
T287,R1577,22/01/2019 07:00,21:00.0,1
T568,R1578,22/01/2019 07:00,37:48.0,0
T295,R1580,22/01/2019 07:00,10:48.0,0
T292,R1581,22/01/2019 07:00,41:24.0,0
T430,R1582,22/01/2019 07:00,32:24.0,0
T353,R1583,22/01/2019 07:00,22:12.0,0
T606,R1584,22/01/2019 07:00,22:48.0,0
T530,R1585,22/01/2019 07:00,09:00.0,1
T271,R1590,22/01/2019 07:00,17:24.0,1
